S	0	664	*	*	*	*	*	JQ004580	*
S	1197	666	*	*	*	*	*	AB627369	*
S	1198	665	*	*	*	*	*	HQ026167	*
S	1199	667	*	*	*	*	*	AB627422	*
S	1200	667	*	*	*	*	*	KJ754329	*
S	1201	668	*	*	*	*	*	AB627419	*
S	1202	671	*	*	*	*	*	GQ375344	*
S	1203	671	*	*	*	*	*	EU551518	*
S	1204	675	*	*	*	*	*	EU416216	*
S	1205	671	*	*	*	*	*	AY842271	*
S	1206	669	*	*	*	*	*	AB627420	*
S	1207	669	*	*	*	*	*	HQ026160	*
S	1208	670	*	*	*	*	*	KF026245	*
S	1209	670	*	*	*	*	*	AY842266	*
S	1210	664	*	*	*	*	*	AB627370	*
S	1211	649	*	*	*	*	*	FJ705195	*
S	1212	648	*	*	*	*	*	FJ705193	*
S	1213	649	*	*	*	*	*	FJ705194	*
S	1214	649	*	*	*	*	*	FJ705196	*
S	1215	645	*	*	*	*	*	KF907527	*
S	1216	645	*	*	*	*	*	JN204763	*
S	1217	648	*	*	*	*	*	HQ026193	*
S	1218	647	*	*	*	*	*	EU795064	*
S	1219	650	*	*	*	*	*	FJ705177	*
S	1220	661	*	*	*	*	*	JQ004555	*
H	653	660	100.0	+	0	0	510I658M2D	KJ576640	KJ576708
S	1221	663	*	*	*	*	*	KJ754319	*
S	1222	661	*	*	*	*	*	KJ754247	*
S	1223	652	*	*	*	*	*	HQ026153	*
S	1224	652	*	*	*	*	*	HQ026185	*
S	1225	656	*	*	*	*	*	HQ026176	*
S	1226	652	*	*	*	*	*	HQ026150	*
S	1227	631	*	*	*	*	*	EU551498	*
S	1228	1431	*	*	*	*	*	AJ969553	*
S	1229	1279	*	*	*	*	*	AJ969515	*
S	1230	1639	*	*	*	*	*	AJ969563	*
S	1231	1631	*	*	*	*	*	AJ969562	*
S	1232	1135	*	*	*	*	*	AJ969526	*
S	1233	838	*	*	*	*	*	DQ133478	*
S	1234	1199	*	*	*	*	*	AJ969556	*
H	798	1198	100.0	+	0	0	4D1189M5D	AJ969554	AJ969603
S	1235	1777	*	*	*	*	*	AJ969514	*
S	1236	430	*	*	*	*	*	KJ623927	*
S	1237	430	*	*	*	*	*	KJ623947	*
S	1238	430	*	*	*	*	*	KJ623933	*
S	1239	430	*	*	*	*	*	KJ623928	*
S	1240	380	*	*	*	*	*	KJ754312	*
S	1241	256	*	*	*	*	*	KC740583	*
S	1242	430	*	*	*	*	*	KJ623932	*
S	1243	430	*	*	*	*	*	KJ623931	*
S	1244	813	*	*	*	*	*	AJ249577	*
S	1245	750	*	*	*	*	*	AJ969588	*
S	1246	749	*	*	*	*	*	DQ166589	*
S	1247	761	*	*	*	*	*	KJ754321	*
S	1248	760	*	*	*	*	*	DQ133497	*
S	1249	740	*	*	*	*	*	KJ754253	*
S	1250	740	*	*	*	*	*	JX036231	*
S	1251	747	*	*	*	*	*	AJ969571	*
H	37	743	100.0	+	0	0	48I713M30D	DQ133476	AY703904
S	1252	761	*	*	*	*	*	DQ133487	*
H	804	781	100.0	+	0	0	35D746M	JQ993783	JQ993782
S	1253	777	*	*	*	*	*	AJ969583	*
S	1254	802	*	*	*	*	*	AY804015	*
S	1255	793	*	*	*	*	*	AJ293790	*
S	1256	761	*	*	*	*	*	DQ133499	*
S	1257	761	*	*	*	*	*	DQ133501	*
S	1258	763	*	*	*	*	*	AY703906	*
S	1259	762	*	*	*	*	*	AY703907	*
S	1260	430	*	*	*	*	*	KJ623934	*
H	1153	626	100.0	+	0	0	604I551M75D	KJ754224	KJ599551
S	1261	623	*	*	*	*	*	FJ418565	*
S	1262	634	*	*	*	*	*	KJ754250	*
S	1263	632	*	*	*	*	*	FJ170582	*
S	1264	597	*	*	*	*	*	EU717929	*
S	1265	597	*	*	*	*	*	EU717927	*
S	1266	608	*	*	*	*	*	KJ576650	*
S	1267	602	*	*	*	*	*	KJ576643	*
S	1268	635	*	*	*	*	*	EU551476	*
S	1269	645	*	*	*	*	*	JN204797	*
S	1270	645	*	*	*	*	*	HQ026214	*
S	1271	647	*	*	*	*	*	KJ576697	*
S	1272	646	*	*	*	*	*	JN204760	*
S	1273	643	*	*	*	*	*	JN204772	*
S	1274	635	*	*	*	*	*	EU551507	*
S	1275	645	*	*	*	*	*	HQ026202	*
S	1276	644	*	*	*	*	*	JN204790	*
S	1277	594	*	*	*	*	*	EF095232	*
S	1278	561	*	*	*	*	*	EU551532	*
S	1279	547	*	*	*	*	*	EU551511	*
S	1280	568	*	*	*	*	*	KF026262	*
H	1203	566	100.0	+	0	0	13I566M92I	EU551523	EU551518
S	1281	490	*	*	*	*	*	EU683443	*
S	1282	445	*	*	*	*	*	KJ754236	*
S	1283	543	*	*	*	*	*	FJ626736	*
S	1284	507	*	*	*	*	*	JX474357	*
S	1285	569	*	*	*	*	*	KF026243	*
H	1167	581	100.0	+	0	0	17I581M6I	FJ626733	EU551529
S	1286	576	*	*	*	*	*	JQ314484	*
H	623	593	100.0	+	0	0	73I570M23D	EF095234	JN204844
S	1287	583	*	*	*	*	*	JQ314482	*
S	1288	571	*	*	*	*	*	JQ314481	*
S	1289	570	*	*	*	*	*	KF026224	*
S	1290	575	*	*	*	*	*	KF026253	*
S	1291	571	*	*	*	*	*	JQ314483	*
S	1292	666	*	*	*	*	*	AB627418	*
S	1293	666	*	*	*	*	*	AB627410	*
S	1294	667	*	*	*	*	*	AB573840	*
S	1295	666	*	*	*	*	*	AB627372	*
S	1296	661	*	*	*	*	*	JQ004597	*
S	1297	661	*	*	*	*	*	HQ026166	*
S	1298	665	*	*	*	*	*	HQ026177	*
S	1299	665	*	*	*	*	*	AY842274	*
S	1300	667	*	*	*	*	*	AB573856	*
H	1228	668	100.0	+	0	0	322I668M441I	JF831923	AJ969553
S	1301	667	*	*	*	*	*	AB177835	*
S	1302	668	*	*	*	*	*	AB627417	*
S	1303	668	*	*	*	*	*	AB627429	*
S	1304	667	*	*	*	*	*	AB573842	*
S	1305	667	*	*	*	*	*	AB177827	*
S	1306	667	*	*	*	*	*	AB573855	*
H	1259	667	100.0	+	0	0	83I667M12I	KJ489089	AY703907
S	1307	660	*	*	*	*	*	HQ026218	*
S	1308	640	*	*	*	*	*	DQ086103	*
S	1309	636	*	*	*	*	*	AB177831	*
S	1310	644	*	*	*	*	*	JN204774	*
S	1311	644	*	*	*	*	*	JN204823	*
S	1312	633	*	*	*	*	*	EU551502	*
S	1313	632	*	*	*	*	*	EU551496	*
H	1307	636	100.0	+	0	0	9I636M15I	HQ026191	HQ026218
H	81	635	100.0	+	0	0	22I622M13D	EU551494	JN980140
H	965	644	100.0	+	0	0	29I644M	HQ026183	HQ026178
S	1314	653	*	*	*	*	*	FJ705183	*
S	1315	649	*	*	*	*	*	FJ705197	*
S	1316	659	*	*	*	*	*	HQ026168	*
S	1317	657	*	*	*	*	*	HQ026164	*
S	1318	647	*	*	*	*	*	KF907534	*
S	1319	647	*	*	*	*	*	KF907537	*
S	1320	649	*	*	*	*	*	HQ026165	*
S	1321	649	*	*	*	*	*	FJ705176	*
H	851	669	100.0	+	0	0	113D556M60I	JF831917	KJ027701
S	1322	733	*	*	*	*	*	JQ993760	*
S	1323	732	*	*	*	*	*	JQ993799	*
S	1324	733	*	*	*	*	*	JQ993784	*
S	1325	733	*	*	*	*	*	JQ993796	*
S	1326	732	*	*	*	*	*	JQ993795	*
S	1327	727	*	*	*	*	*	DQ166598	*
S	1328	732	*	*	*	*	*	JQ993766	*
S	1329	732	*	*	*	*	*	JQ993776	*
S	1330	733	*	*	*	*	*	JQ993780	*
S	1331	735	*	*	*	*	*	JQ993781	*
S	1332	734	*	*	*	*	*	JQ993788	*
S	1333	738	*	*	*	*	*	AJ969591	*
S	1334	737	*	*	*	*	*	AJ969592	*
H	1017	733	100.0	+	0	0	14I733M23I	KF907533	AF242468
S	1335	733	*	*	*	*	*	JQ993779	*
S	1336	734	*	*	*	*	*	JQ993778	*
S	1337	733	*	*	*	*	*	JQ993762	*
S	1338	711	*	*	*	*	*	HQ667314	*
S	1339	674	*	*	*	*	*	KJ754303	*
H	976	673	100.0	+	0	0	5I672MD	KJ027683	KJ027682
S	1340	677	*	*	*	*	*	KJ754220	*
H	1059	676	100.0	+	0	0	553I630M46D	KJ576645	KJ576712
S	1341	669	*	*	*	*	*	KF026276	*
S	1342	669	*	*	*	*	*	AY842267	*
S	1343	670	*	*	*	*	*	KF026225	*
S	1344	669	*	*	*	*	*	KF026248	*
S	1345	678	*	*	*	*	*	JQ993763	*
S	1346	693	*	*	*	*	*	AJ969550	*
S	1347	690	*	*	*	*	*	DQ660907	*
S	1348	710	*	*	*	*	*	KJ576671	*
S	1349	709	*	*	*	*	*	AJ969544	*
S	1350	680	*	*	*	*	*	AF453259	*
S	1351	678	*	*	*	*	*	KJ489093	*
S	1352	687	*	*	*	*	*	KJ754214	*
S	1353	682	*	*	*	*	*	KJ754254	*
C	0	106	*	*	*	*	*	JQ004580	*
C	1	94	*	*	*	*	*	FJ170664	*
C	2	84	*	*	*	*	*	FJ170668	*
C	3	75	*	*	*	*	*	JX036192	*
C	4	48	*	*	*	*	*	FJ170483	*
C	5	48	*	*	*	*	*	FJ170716	*
C	6	40	*	*	*	*	*	FJ170718	*
C	7	30	*	*	*	*	*	JX036257	*
C	8	26	*	*	*	*	*	JN204765	*
C	9	26	*	*	*	*	*	FJ170732	*
C	10	22	*	*	*	*	*	FJ170759	*
C	11	22	*	*	*	*	*	JX509857	*
C	12	20	*	*	*	*	*	KF026272	*
C	13	24	*	*	*	*	*	FJ418566	*
C	14	16	*	*	*	*	*	FJ170482	*
C	15	16	*	*	*	*	*	JX509853	*
C	16	16	*	*	*	*	*	JX474326	*
C	17	15	*	*	*	*	*	AB573818	*
C	18	22	*	*	*	*	*	KJ576648	*
C	19	65	*	*	*	*	*	KJ576698	*
C	20	14	*	*	*	*	*	FJ170667	*
C	21	20	*	*	*	*	*	JQ004616	*
C	22	12	*	*	*	*	*	JF414631	*
C	23	12	*	*	*	*	*	EU715046	*
C	24	17	*	*	*	*	*	JF831921	*
C	25	10	*	*	*	*	*	JN204749	*
C	26	9	*	*	*	*	*	JF414643	*
C	27	27	*	*	*	*	*	KJ754286	*
C	28	9	*	*	*	*	*	KC740584	*
C	29	12	*	*	*	*	*	JX518609	*
C	30	14	*	*	*	*	*	JN204761	*
C	31	9	*	*	*	*	*	GU252184	*
C	32	8	*	*	*	*	*	FJ170682	*
C	33	8	*	*	*	*	*	FJ170530	*
C	34	8	*	*	*	*	*	JN204804	*
C	35	8	*	*	*	*	*	FJ170539	*
C	36	7	*	*	*	*	*	JX036271	*
C	37	11	*	*	*	*	*	AY703904	*
C	38	9	*	*	*	*	*	DQ133489	*
C	39	6	*	*	*	*	*	FJ170547	*
C	40	6	*	*	*	*	*	JX474339	*
C	41	6	*	*	*	*	*	FJ170680	*
C	42	6	*	*	*	*	*	FJ170685	*
C	43	6	*	*	*	*	*	KF907571	*
C	44	7	*	*	*	*	*	KF907509	*
C	45	6	*	*	*	*	*	JX474347	*
C	46	6	*	*	*	*	*	FJ170756	*
C	47	6	*	*	*	*	*	FJ170754	*
C	48	9	*	*	*	*	*	JX036268	*
C	49	6	*	*	*	*	*	GU339204	*
C	50	8	*	*	*	*	*	JQ004628	*
C	51	6	*	*	*	*	*	AB573845	*
C	52	6	*	*	*	*	*	FJ170711	*
C	53	6	*	*	*	*	*	FJ170584	*
C	54	6	*	*	*	*	*	FJ170551	*
C	55	9	*	*	*	*	*	JN204746	*
C	56	13	*	*	*	*	*	EU551499	*
C	57	11	*	*	*	*	*	JF831911	*
C	58	4	*	*	*	*	*	GU252171	*
C	59	4	*	*	*	*	*	JX474346	*
C	60	8	*	*	*	*	*	JQ004575	*
C	61	8	*	*	*	*	*	JN204795	*
C	62	8	*	*	*	*	*	EF457775	*
C	63	4	*	*	*	*	*	FJ170566	*
C	64	4	*	*	*	*	*	JX474344	*
C	65	4	*	*	*	*	*	FJ170554	*
C	66	4	*	*	*	*	*	FJ170691	*
C	67	8	*	*	*	*	*	JX474361	*
C	68	4	*	*	*	*	*	JX474358	*
C	69	4	*	*	*	*	*	JX474362	*
C	70	4	*	*	*	*	*	KF026249	*
C	71	4	*	*	*	*	*	JN204833	*
C	72	6	*	*	*	*	*	GQ375387	*
C	73	4	*	*	*	*	*	KC740609	*
C	74	4	*	*	*	*	*	FJ170714	*
C	75	4	*	*	*	*	*	JQ004626	*
C	76	4	*	*	*	*	*	FJ170531	*
C	77	4	*	*	*	*	*	KF907561	*
C	78	4	*	*	*	*	*	JX509859	*
C	79	4	*	*	*	*	*	KJ754277	*
C	80	8	*	*	*	*	*	EU795077	*
C	81	8	*	*	*	*	*	JN980140	*
C	82	4	*	*	*	*	*	GQ375359	*
C	83	4	*	*	*	*	*	JQ004622	*
C	84	4	*	*	*	*	*	FJ170750	*
C	85	3	*	*	*	*	*	JF414658	*
C	86	3	*	*	*	*	*	JN204776	*
C	87	3	*	*	*	*	*	AB573851	*
C	88	3	*	*	*	*	*	AB573859	*
C	89	3	*	*	*	*	*	JQ004595	*
C	90	3	*	*	*	*	*	KF026244	*
C	91	3	*	*	*	*	*	AB627402	*
C	92	3	*	*	*	*	*	JQ004572	*
C	93	8	*	*	*	*	*	KF907518	*
C	94	2	*	*	*	*	*	DQ133475	*
C	95	4	*	*	*	*	*	AF242460	*
C	96	2	*	*	*	*	*	JX474356	*
C	97	2	*	*	*	*	*	EU795076	*
C	98	2	*	*	*	*	*	AF242464	*
C	99	2	*	*	*	*	*	JX036166	*
C	100	2	*	*	*	*	*	EU795061	*
C	101	2	*	*	*	*	*	FM945346	*
C	102	2	*	*	*	*	*	AY804021	*
C	103	2	*	*	*	*	*	EU795073	*
C	104	4	*	*	*	*	*	JQ314485	*
C	105	2	*	*	*	*	*	JQ993764	*
C	106	2	*	*	*	*	*	EU795082	*
C	107	2	*	*	*	*	*	AM159209	*
C	108	2	*	*	*	*	*	AJ249568	*
C	109	2	*	*	*	*	*	EU795057	*
C	110	2	*	*	*	*	*	GU124702	*
C	111	2	*	*	*	*	*	JQ993767	*
C	112	2	*	*	*	*	*	EU795059	*
C	113	2	*	*	*	*	*	JX474327	*
C	114	2	*	*	*	*	*	AF389928	*
C	115	2	*	*	*	*	*	JX036273	*
C	116	2	*	*	*	*	*	KF026254	*
C	117	2	*	*	*	*	*	EU683440	*
C	118	2	*	*	*	*	*	DQ660908	*
C	119	2	*	*	*	*	*	AJ249571	*
C	120	2	*	*	*	*	*	GU124709	*
C	121	5	*	*	*	*	*	EF457764	*
C	122	2	*	*	*	*	*	AM159203	*
C	123	2	*	*	*	*	*	EU717917	*
C	124	2	*	*	*	*	*	FJ792798	*
C	125	2	*	*	*	*	*	Z68700	*
C	126	2	*	*	*	*	*	EU717916	*
C	127	2	*	*	*	*	*	AJ249570	*
C	128	2	*	*	*	*	*	EF457759	*
C	129	2	*	*	*	*	*	AY703899	*
C	130	2	*	*	*	*	*	AJ969532	*
C	131	2	*	*	*	*	*	JQ004570	*
C	132	2	*	*	*	*	*	AJ511350	*
C	133	2	*	*	*	*	*	AY303139	*
C	134	2	*	*	*	*	*	GQ375325	*
C	135	2	*	*	*	*	*	GQ375324	*
C	136	2	*	*	*	*	*	GQ375319	*
C	137	2	*	*	*	*	*	AF345891	*
C	138	2	*	*	*	*	*	EU416219	*
C	139	2	*	*	*	*	*	AB627396	*
C	140	2	*	*	*	*	*	AY444768	*
C	141	2	*	*	*	*	*	KF026231	*
C	142	2	*	*	*	*	*	JX509839	*
C	143	2	*	*	*	*	*	JX144655	*
C	144	2	*	*	*	*	*	GQ375330	*
C	145	2	*	*	*	*	*	JN204810	*
C	146	2	*	*	*	*	*	AF242469	*
C	147	2	*	*	*	*	*	AY444765	*
C	148	4	*	*	*	*	*	EU715056	*
C	149	2	*	*	*	*	*	GQ375320	*
C	150	2	*	*	*	*	*	JX144652	*
C	151	2	*	*	*	*	*	AY444761	*
C	152	2	*	*	*	*	*	GQ375323	*
C	153	2	*	*	*	*	*	GQ375329	*
C	154	4	*	*	*	*	*	GQ375353	*
C	155	2	*	*	*	*	*	GQ375331	*
C	156	2	*	*	*	*	*	KF907539	*
C	157	2	*	*	*	*	*	AF453265	*
C	158	4	*	*	*	*	*	AY444762	*
C	159	2	*	*	*	*	*	JN204751	*
C	160	2	*	*	*	*	*	HQ026228	*
C	161	2	*	*	*	*	*	JQ004549	*
C	162	2	*	*	*	*	*	KF026278	*
C	163	2	*	*	*	*	*	AB627394	*
C	164	2	*	*	*	*	*	AY842268	*
C	165	2	*	*	*	*	*	KF026268	*
C	166	2	*	*	*	*	*	AB177834	*
C	167	10	*	*	*	*	*	HQ026217	*
C	168	4	*	*	*	*	*	AF128271	*
C	169	2	*	*	*	*	*	AY444754	*
C	170	2	*	*	*	*	*	AF389934	*
C	171	2	*	*	*	*	*	HQ026229	*
C	172	2	*	*	*	*	*	AJ007383	*
C	173	2	*	*	*	*	*	JQ004613	*
C	174	2	*	*	*	*	*	AJ511360	*
C	175	2	*	*	*	*	*	EU795063	*
C	176	2	*	*	*	*	*	JQ031784	*
C	177	2	*	*	*	*	*	AJ511356	*
C	178	2	*	*	*	*	*	HQ026226	*
C	179	2	*	*	*	*	*	DQ166601	*
C	180	2	*	*	*	*	*	GU124712	*
C	181	2	*	*	*	*	*	JN243324	*
C	182	2	*	*	*	*	*	KJ576641	*
C	183	2	*	*	*	*	*	EU717912	*
C	184	2	*	*	*	*	*	EU795056	*
C	185	2	*	*	*	*	*	KF026240	*
C	186	2	*	*	*	*	*	EU795066	*
C	187	2	*	*	*	*	*	AJ511352	*
C	188	2	*	*	*	*	*	AJ511362	*
C	189	2	*	*	*	*	*	AF242462	*
C	190	2	*	*	*	*	*	EU795081	*
C	191	2	*	*	*	*	*	JN204806	*
C	192	2	*	*	*	*	*	HQ026220	*
C	193	2	*	*	*	*	*	HQ667311	*
C	194	2	*	*	*	*	*	JQ004608	*
C	195	2	*	*	*	*	*	AJ293778	*
C	196	2	*	*	*	*	*	FJ170676	*
C	197	2	*	*	*	*	*	AJ293794	*
C	198	2	*	*	*	*	*	HQ026231	*
C	199	2	*	*	*	*	*	FJ170474	*
C	200	2	*	*	*	*	*	FJ170505	*
C	201	2	*	*	*	*	*	FJ170589	*
C	202	2	*	*	*	*	*	EU715055	*
C	203	2	*	*	*	*	*	FJ170499	*
C	204	2	*	*	*	*	*	FJ170569	*
C	205	2	*	*	*	*	*	JN204778	*
C	206	2	*	*	*	*	*	GQ375333	*
C	207	2	*	*	*	*	*	GQ375336	*
C	208	2	*	*	*	*	*	AJ293785	*
C	209	2	*	*	*	*	*	GQ375326	*
C	210	2	*	*	*	*	*	AJ318780	*
C	211	2	*	*	*	*	*	GQ375332	*
C	212	2	*	*	*	*	*	GQ375364	*
C	213	2	*	*	*	*	*	AJ293776	*
C	214	2	*	*	*	*	*	AB177836	*
C	215	2	*	*	*	*	*	AJ511354	*
C	216	6	*	*	*	*	*	KJ754273	*
C	217	2	*	*	*	*	*	AJ969533	*
C	218	2	*	*	*	*	*	HQ026163	*
C	219	2	*	*	*	*	*	AJ249576	*
C	220	2	*	*	*	*	*	GQ375321	*
C	221	2	*	*	*	*	*	AB627411	*
C	222	2	*	*	*	*	*	AJ431581	*
C	223	2	*	*	*	*	*	EU795055	*
C	224	2	*	*	*	*	*	HQ667308	*
C	225	2	*	*	*	*	*	EU795069	*
C	226	2	*	*	*	*	*	AJ007388	*
C	227	2	*	*	*	*	*	EU795053	*
C	228	2	*	*	*	*	*	AJ511351	*
C	229	2	*	*	*	*	*	KF907532	*
C	230	2	*	*	*	*	*	JQ993789	*
C	231	2	*	*	*	*	*	HQ667309	*
C	232	2	*	*	*	*	*	EF457777	*
C	233	2	*	*	*	*	*	AF242458	*
C	234	2	*	*	*	*	*	HQ667312	*
C	235	2	*	*	*	*	*	AJ431586	*
C	236	2	*	*	*	*	*	JQ004578	*
C	237	2	*	*	*	*	*	AJ293775	*
C	238	4	*	*	*	*	*	KJ027688	*
C	239	2	*	*	*	*	*	AJ969525	*
C	240	4	*	*	*	*	*	JQ004610	*
C	241	4	*	*	*	*	*	DQ166600	*
C	242	2	*	*	*	*	*	AF242466	*
C	243	4	*	*	*	*	*	EU795074	*
C	244	2	*	*	*	*	*	AF389935	*
C	245	2	*	*	*	*	*	AM159502	*
C	246	2	*	*	*	*	*	GU124711	*
C	247	2	*	*	*	*	*	JQ314487	*
C	248	2	*	*	*	*	*	EF457758	*
C	249	2	*	*	*	*	*	AF389918	*
C	250	2	*	*	*	*	*	AF389929	*
C	251	2	*	*	*	*	*	AM159213	*
C	252	2	*	*	*	*	*	JN243328	*
C	253	2	*	*	*	*	*	JN243329	*
C	254	2	*	*	*	*	*	JX474331	*
C	255	2	*	*	*	*	*	AF389926	*
C	256	2	*	*	*	*	*	GU124715	*
C	257	2	*	*	*	*	*	GU124718	*
C	258	2	*	*	*	*	*	GU124704	*
C	259	2	*	*	*	*	*	GU124705	*
C	260	6	*	*	*	*	*	HQ026225	*
C	261	2	*	*	*	*	*	HQ026212	*
C	262	2	*	*	*	*	*	JX036179	*
C	263	2	*	*	*	*	*	JX036240	*
C	264	4	*	*	*	*	*	EU715042	*
C	265	2	*	*	*	*	*	AF534385	*
C	266	2	*	*	*	*	*	JX144651	*
C	267	2	*	*	*	*	*	HQ026169	*
C	268	2	*	*	*	*	*	EU795060	*
C	269	2	*	*	*	*	*	DQ166597	*
C	270	2	*	*	*	*	*	EU551544	*
C	271	2	*	*	*	*	*	FJ170519	*
C	272	2	*	*	*	*	*	FJ170563	*
C	273	2	*	*	*	*	*	FJ170520	*
C	274	2	*	*	*	*	*	JX518605	*
C	275	6	*	*	*	*	*	HQ026209	*
C	276	2	*	*	*	*	*	JQ004571	*
C	277	2	*	*	*	*	*	FJ170470	*
C	278	2	*	*	*	*	*	JN204820	*
C	279	2	*	*	*	*	*	EU795068	*
C	280	2	*	*	*	*	*	FJ170713	*
C	281	2	*	*	*	*	*	AJ293772	*
C	282	2	*	*	*	*	*	AY444753	*
C	283	6	*	*	*	*	*	AJ431590	*
C	284	2	*	*	*	*	*	JX144658	*
C	285	2	*	*	*	*	*	FJ170522	*
C	286	2	*	*	*	*	*	FJ170542	*
C	287	2	*	*	*	*	*	FJ170535	*
C	288	2	*	*	*	*	*	AB627433	*
C	289	2	*	*	*	*	*	JX509844	*
C	290	2	*	*	*	*	*	FJ170737	*
C	291	2	*	*	*	*	*	EU715050	*
C	292	2	*	*	*	*	*	JQ004632	*
C	293	2	*	*	*	*	*	FM945345	*
C	294	2	*	*	*	*	*	KF907516	*
C	295	2	*	*	*	*	*	FJ170742	*
C	296	2	*	*	*	*	*	JN204811	*
C	297	2	*	*	*	*	*	EU715051	*
C	298	2	*	*	*	*	*	JN204750	*
C	299	2	*	*	*	*	*	FJ170587	*
C	300	2	*	*	*	*	*	GQ375339	*
C	301	2	*	*	*	*	*	GQ375337	*
C	302	2	*	*	*	*	*	DQ086108	*
C	303	2	*	*	*	*	*	GQ375340	*
C	304	2	*	*	*	*	*	DQ086105	*
C	305	2	*	*	*	*	*	GQ375362	*
C	306	2	*	*	*	*	*	AF389920	*
C	307	2	*	*	*	*	*	GQ375317	*
C	308	2	*	*	*	*	*	GQ375334	*
C	309	2	*	*	*	*	*	GQ375315	*
C	310	2	*	*	*	*	*	FJ170512	*
C	311	2	*	*	*	*	*	FJ170466	*
C	312	2	*	*	*	*	*	FJ170473	*
C	313	2	*	*	*	*	*	FJ170602	*
C	314	2	*	*	*	*	*	FJ170485	*
C	315	2	*	*	*	*	*	DQ166596	*
C	316	2	*	*	*	*	*	FJ170487	*
C	317	2	*	*	*	*	*	FJ170488	*
C	318	2	*	*	*	*	*	FJ170599	*
C	319	2	*	*	*	*	*	HQ667315	*
C	320	2	*	*	*	*	*	FM945343	*
C	321	2	*	*	*	*	*	AF345890	*
C	322	2	*	*	*	*	*	AJ318779	*
C	323	2	*	*	*	*	*	AM159212	*
C	324	2	*	*	*	*	*	EU715058	*
C	325	2	*	*	*	*	*	EU715037	*
C	326	2	*	*	*	*	*	Z68702	*
C	327	2	*	*	*	*	*	FJ626730	*
C	328	2	*	*	*	*	*	GU252199	*
C	329	2	*	*	*	*	*	GQ375355	*
C	330	2	*	*	*	*	*	JX036209	*
C	331	2	*	*	*	*	*	GQ375352	*
C	332	2	*	*	*	*	*	AY444760	*
C	333	2	*	*	*	*	*	GQ375361	*
C	334	2	*	*	*	*	*	EF457760	*
C	335	2	*	*	*	*	*	EU416224	*
C	336	2	*	*	*	*	*	JQ004579	*
C	337	4	*	*	*	*	*	AY444751	*
C	338	2	*	*	*	*	*	Z68697	*
C	339	2	*	*	*	*	*	GQ375370	*
C	340	2	*	*	*	*	*	FJ170506	*
C	341	2	*	*	*	*	*	FJ170662	*
C	342	2	*	*	*	*	*	EF457774	*
C	343	2	*	*	*	*	*	AJ315854	*
C	344	2	*	*	*	*	*	FJ170739	*
C	345	2	*	*	*	*	*	GQ375369	*
C	346	2	*	*	*	*	*	FJ170755	*
C	347	2	*	*	*	*	*	FJ170740	*
C	348	2	*	*	*	*	*	FJ170746	*
C	349	2	*	*	*	*	*	AJ511366	*
C	350	2	*	*	*	*	*	JN204801	*
C	351	2	*	*	*	*	*	AF389937	*
C	352	2	*	*	*	*	*	JN243327	*
C	353	2	*	*	*	*	*	EU717918	*
C	354	2	*	*	*	*	*	AJ511357	*
C	355	2	*	*	*	*	*	JN204786	*
C	356	2	*	*	*	*	*	JN204728	*
C	357	2	*	*	*	*	*	JQ004553	*
C	358	2	*	*	*	*	*	EF457765	*
C	359	2	*	*	*	*	*	Z68699	*
C	360	2	*	*	*	*	*	AF242471	*
C	361	2	*	*	*	*	*	AJ249575	*
C	362	2	*	*	*	*	*	AJ969579	*
C	363	2	*	*	*	*	*	JF414660	*
C	364	2	*	*	*	*	*	AB627407	*
C	365	2	*	*	*	*	*	Z68698	*
C	366	2	*	*	*	*	*	EU416222	*
C	367	2	*	*	*	*	*	AJ249569	*
C	368	2	*	*	*	*	*	GQ375322	*
C	369	2	*	*	*	*	*	JQ993773	*
C	370	2	*	*	*	*	*	AY444769	*
C	371	2	*	*	*	*	*	JQ004577	*
C	372	2	*	*	*	*	*	AY444758	*
C	373	2	*	*	*	*	*	GQ375363	*
C	374	2	*	*	*	*	*	GQ375366	*
C	375	4	*	*	*	*	*	EU795072	*
C	376	2	*	*	*	*	*	EU795070	*
C	377	2	*	*	*	*	*	EU795079	*
C	378	2	*	*	*	*	*	HQ026194	*
C	379	2	*	*	*	*	*	HQ026195	*
C	380	2	*	*	*	*	*	AJ007386	*
C	381	4	*	*	*	*	*	GU124707	*
C	382	2	*	*	*	*	*	EU715053	*
C	383	2	*	*	*	*	*	JQ031785	*
C	384	2	*	*	*	*	*	EU715047	*
C	385	2	*	*	*	*	*	EU795065	*
C	386	2	*	*	*	*	*	KF907545	*
C	387	2	*	*	*	*	*	DQ166578	*
C	388	2	*	*	*	*	*	AF389921	*
C	389	2	*	*	*	*	*	AY842269	*
C	390	2	*	*	*	*	*	JX474338	*
C	391	2	*	*	*	*	*	AJ431589	*
C	392	2	*	*	*	*	*	GU124713	*
C	393	2	*	*	*	*	*	GU124708	*
C	394	2	*	*	*	*	*	GU124714	*
C	395	2	*	*	*	*	*	JN243330	*
C	396	2	*	*	*	*	*	GU124701	*
C	397	2	*	*	*	*	*	AF242467	*
C	398	2	*	*	*	*	*	GQ375338	*
C	399	2	*	*	*	*	*	AB627424	*
C	400	2	*	*	*	*	*	AB627398	*
C	401	2	*	*	*	*	*	DQ166577	*
C	402	2	*	*	*	*	*	AJ969605	*
C	403	2	*	*	*	*	*	JQ004636	*
C	404	3	*	*	*	*	*	EU551477	*
